precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,readme_check,magnitude
P19C,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,226,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P19D,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,174,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P19E,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,107,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P20A,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,1513,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P20B,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,480,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P21A,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,1546,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P21B,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,151,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22A,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,1087,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22B.,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,395,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22C,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,17,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P23,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,1238,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P24,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,1415,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P25,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,1366,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P26A,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,853,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P26B,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,52,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P27,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,327,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P30,COUNTY PUBLIC SAFETY MILL LEVY ELECTION,,,,221,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P19A4,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,110,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P20A,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,1912,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P20B,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,589,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P21A,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,2652,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P21B,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,35,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22A,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,1584,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22B.,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,3,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P23,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,2013,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P24,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,2426,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P25,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,2295,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P26A,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,1498,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P26B,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,0,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P27,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,339,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P19A4,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,35,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P20A,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,436,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P20B,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,140,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P21A,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,696,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P21B,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,5,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22A,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,536,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22B.,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,1,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P23,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,558,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P24,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,605,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P25,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,630,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P26A,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,391,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P26B,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,0,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P27,AMENDING THE CHARTER OF THE CITY OF GREAT FALLS TO ALLOW FOR ONE OR MORE ELECTED MUNICIPAL COURT JUDGES,,,,49,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P19A4,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,65,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P20A,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1332,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P20B,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,389,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P21A,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1749,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P21B,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,24,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22A,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,969,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22B.,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P23,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1250,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P24,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1499,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P25,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1338,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P26A,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,861,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P26B,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,0,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P27,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,243,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P19A4,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,84,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P20A,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1111,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P20B,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,348,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P21A,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1710,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P21B,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,17,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22A,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1205,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P22B.,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,3,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P23,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1398,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P24,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1650,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P25,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1704,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P26A,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,1096,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P26B,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,0,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P27,THE OFFICIAL CODE OF THE CITY OF GREAT FALLS TO SPECIFICALLY PROHIBIT ANY MARIJUANA BUSINESSES FROM OPERATING IN THE CITY OF GREAT FALLS,,,,168,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P19B2,PROPOSED ORDINANCE TO PROHIBIT ALL MAIRIJUANA BUINESSES WITHIN THE TOWN OF CASCADE,,,,164,CASCADE,30013,CASCADE,30013,FOR,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
P19B2,PROPOSED ORDINANCE TO PROHIBIT ALL MAIRIJUANA BUINESSES WITHIN THE TOWN OF CASCADE,,,,104,CASCADE,30013,CASCADE,30013,AGAINST,,,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 01,US HOUSE,DEMOCRAT,DEMOCRAT,,168,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 02,US HOUSE,DEMOCRAT,DEMOCRAT,,187,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 03,US HOUSE,DEMOCRAT,DEMOCRAT,,227,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 04,US HOUSE,DEMOCRAT,DEMOCRAT,,229,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 05,US HOUSE,DEMOCRAT,DEMOCRAT,,261,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 06,US HOUSE,DEMOCRAT,DEMOCRAT,,270,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 07,US HOUSE,DEMOCRAT,DEMOCRAT,,241,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 08,US HOUSE,DEMOCRAT,DEMOCRAT,,304,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 09,US HOUSE,DEMOCRAT,DEMOCRAT,,291,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 10,US HOUSE,DEMOCRAT,DEMOCRAT,,235,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 11,US HOUSE,DEMOCRAT,DEMOCRAT,,259,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 12,US HOUSE,DEMOCRAT,DEMOCRAT,,139,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 13,US HOUSE,DEMOCRAT,DEMOCRAT,,315,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 14,US HOUSE,DEMOCRAT,DEMOCRAT,,310,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 15,US HOUSE,DEMOCRAT,DEMOCRAT,,221,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 16,US HOUSE,DEMOCRAT,DEMOCRAT,,385,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 17,US HOUSE,DEMOCRAT,DEMOCRAT,,361,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 18,US HOUSE,DEMOCRAT,DEMOCRAT,,266,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 19,US HOUSE,DEMOCRAT,DEMOCRAT,,151,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 20,US HOUSE,DEMOCRAT,DEMOCRAT,,259,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 21,US HOUSE,DEMOCRAT,DEMOCRAT,,222,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 22,US HOUSE,DEMOCRAT,DEMOCRAT,,161,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 23,US HOUSE,DEMOCRAT,DEMOCRAT,,229,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 24,US HOUSE,DEMOCRAT,DEMOCRAT,,287,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 25,US HOUSE,DEMOCRAT,DEMOCRAT,,287,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 26,US HOUSE,DEMOCRAT,DEMOCRAT,,342,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
PCT 27,US HOUSE,DEMOCRAT,DEMOCRAT,,302,LEWIS AND CLARK,30049,LEWIS AND CLARK,30049,PENNY RONNING,002,HOUSE,2022,GEN,MONTANA,FALSE,FALSE,MT,30,81,64,2022-11-08,FALSE,1
